TEAM_ID,TEAM_NAME,Conference,Division,PlayoffRank,HOME,ROAD,L10,W,W_PCT,L,FG_PCT,FG3M,FG3_PCT,REB,AST,TOV,STL,BLK,PLUS_MINUS,PTS,AST_PLAYER,REB_PLAYER,FG_PCT_PLAYER,FG3_PCT_PLAYER,TOV_PLAYER,HOME_W,HOME_L,ROAD_W,ROAD_L,L10_W,L10_L,AssistRatio,WinStreak,Win_Class
1610612737,Atlanta Hawks,East,Southeast,10,21-20,15-26,3-7  ,36,0.439,0.3791943348182858,-0.5593114449084999,0.7406378298245023,-0.12079973219212123,0.7892291463070268,-0.04726548839443794,-0.06598850704861292,0.04704977492235508,-0.8287312217156313,-0.399504077051907,0.60053414518346,0.26117514484096505,0.5369779105305257,-0.5561363935093697,0.027291608093672592,0.2751028140560322,-0.16113271374378,0.1637140395094349,-0.5888541636145507,0.5869105314104461,-0.9592347424006528,0.9592347424006528,0.41734058219787157,35.62080566518171,0
1610612738,Boston Celtics,East,Atlantic,1,37-4 ,27-14,7-3  ,64,0.78,-1.7442939401641147,0.7637908978857866,3.0536385143984925,1.6187164113744437,1.9479390840301911,0.13332434933902934,-1.6096482255072615,-1.2524201991236281,1.8339223233402933,2.07563570758812,1.479781110925781,1.0165714096367895,1.759702858681927,1.7330668772108764,2.5061141205504573,0.07778209496389446,1.874227880914495,-1.9042527753465863,1.3038913622893618,-1.2995876052659874,1.0253888625662149,-1.0253888625662149,-0.09030833375469745,65.74429394016411,1
1610612751,Brooklyn Nets,East,Atlantic,11,20-21,12-29,5-5  ,32,0.39,0.6825498026729144,-1.1005805851425277,0.3721952429012118,-0.2657594108226683,0.3632328456735105,-0.5689694640688989,-0.46663301412948355,-1.274824853848559,0.03781283140907786,-0.5289523254821339,0.09723864832580172,0.18324804596948627,0.18155813795700743,-0.172861188202616,0.20758389240499464,0.07346907378155267,-0.2883427509099222,0.29296196543793623,-1.0620405450905288,1.0585350655795545,0.03307706008278101,-0.03307706008278101,0.5494091372383774,31.317450197327087,0
1610612766,Charlotte Hornets,East,Southeast,13,11-30,10-31,3-7  ,21,0.256,1.5167773392731432,-0.860016522816293,-0.6512563874412618,-0.7731182860295831,-2.2779442182542904,-1.0304768271655376,0.15790107043775597,-1.1403969254989745,-0.7972205288747328,-1.8747677358860442,-2.205180344109501,-1.9727350228080778,-2.0003648881585434,-0.34474014667997904,-0.532100109054076,-1.8970424789008624,-1.4332330854052018,1.4561932987944481,-1.3774981327411808,1.3729514216922933,-0.9592347424006528,0.9592347424006528,1.1809597266716367,19.483222660726856,0
1610612741,Chicago Bulls,East,Central,9,20-21,19-22,5-5  ,39,0.476,0.15167773392731432,-0.2586063670007101,-1.142513170005649,-0.5556787680837625,0.192834325420104,-0.9301491395358334,-1.315056676183092,0.5623568335957623,-0.4348475612043999,-0.2633602295649443,0.20992939088820708,-0.1446951617813181,0.41315424782749355,-0.5070584708786277,-0.6371188470535992,-0.4672759569545521,-0.2883427509099222,0.29296196543793623,0.04206101168675346,-0.041922180815031705,0.03307706008278101,-0.03307706008278101,0.4142823490941276,38.848322266072685,0
1610612739,Cleveland Cavaliers,East,Central,4,26-15,22-19,4-6  ,48,0.585,-0.5308720687456001,0.28266277323331757,0.5666510526662818,0.0966397857536994,-0.18204241913739033,0.7486675001345474,-0.042421183102679345,-0.17699677232695238,-0.6554224110906894,0.44190953774456754,0.44463116299186295,0.7547134376936595,0.5622012492292916,0.32726621384399873,0.858639363529205,0.5133972343804183,0.47491747208693097,-0.4825255901330717,0.5152473931627316,-0.5135467149841401,-0.4630788411589359,0.4630788411589359,1.060065705235763,48.5308720687456,1
1610612742,Dallas Mavericks,West,Southwest,5,25-16,25-16,7-3  ,50,0.61,-0.6825498026729144,0.4029448043964348,1.4775230036710834,0.24159946438424648,-0.42060034749215947,-0.5422154140343112,-1.044032450804856,-1.1179922707740437,-0.24578340415900876,0.4039678097563976,0.5523273020057959,-0.19322870581530865,0.4661353276780109,1.4428971869288043,-0.343397060283256,-0.355846784697602,0.34770743492078876,-0.3532776642045704,0.9884337746387097,-0.9851712491532485,1.0253888625662149,-1.0253888625662149,0.34182262813591713,50.682549802672916,1
1610612743,Denver Nuggets,West,Northwest,2,33-8 ,24-17,6-4  ,57,0.695,-1.2134218714185145,1.3050600381198143,-0.9685263928474286,0.6039986609606142,0.6188306260536203,1.524534951137592,-0.9379794930481549,-0.6250898668255673,0.541983916863454,0.9619343978177203,0.8589602841423588,1.5081997245759682,1.0191887974186946,1.1441318056419647,0.961256704000518,0.14571217858577834,1.3653877322499262,-1.387261071632581,0.8307049808133836,-0.8279630710968789,0.5292329613244979,-0.5292329613244979,2.5991318128781833,58.21342187141852,1
1610612765,Detroit Pistons,East,Central,15,7-33 ,7-35 ,2-8  ,14,0.171,2.047649408018743,-0.6795934760716171,-1.5007212406255148,-1.2804771612364978,-0.14796271508670902,-0.662608639189956,1.5601568452208032,-1.8349412219718275,-0.5924010254088924,-1.667204165127232,-1.9491998176429848,-1.4905610985408062,-1.4023528807859449,-1.163767816556663,-0.5427992723907319,-0.7559788123475571,-1.9420732340697706,1.843937076579952,-1.850684514217159,2.0017841339177713,-1.4553906436423696,1.4553906436423696,-0.7382429542365809,11.952350591981258,0
1610612744,Golden State Warriors,West,Pacific,10,21-20,25-16,8-2  ,46,0.561,-0.3791943348182858,0.16238074207020028,1.6208062319190295,1.0388776968522555,2.212056790422971,1.4375842885251817,0.6881658592212612,-0.916350378249667,-0.7026884503520372,0.4776193993804922,0.5920611570208734,1.0047295465729869,0.9566025452463562,0.43710727877947103,-0.870831067457164,1.0633074351289984,-0.16113271374378,0.1637140395094349,0.9884337746387097,-0.9851712491532485,1.5215447638079318,-1.5215447638079318,0.6762715223372786,46.37919433481829,0
